customer_id,age,tenure_months,contract_type,internet_service,tech_support,payment_method,monthly_charges,total_charges,num_support_calls,churn
2645,51.0,26.0,Month-to-month,FIBER OPTIC,Yes,Bank transfer,116.71,3092.14,2,1
2661,43.0,1.0,Month-to-month,DSL,No,Electronic check,51.54,46.84,0,0
2332,42.0,14.0,One year,DSL,No,Mailed check,79.68,982.13,3,0
2853,59.0,15.0,Month-to-month,Fiber optic,No,Bank transfer,51.47,757.4,1,0
1178,41.0,1.0,Month-to-month,DSL,No,Bank transfer,81.62,88.42,2,0
2200,47.0,10.0,Month-to-month,Fiber optic,Yes,Bank transfer,58.36,586.22,4,0
1740,18.0,46.0,One year,Fiber optic,Yes,Credit card,82.03,4043.05,1,0
1507,32.0,69.0,Two year,Fiber optic,No,Credit card,50.25,3401.74,0,0
2164,60.0,25.0,Month-to-month,DSL,No,Mailed check,51.63,1229.81,1,0
1300,33.0,17.0,Month-to-month,Fiber optic,No,Mailed check,82.32,1444.39,3,1
2664,64.0,16.0,Month-to-month,Fiber optic,Yes,Credit card,44.56,,2,0
2001,59.0,17.0,Two year,DSL,No,Bank transfer,69.91,1035.17,3,0
2213,58.0,27.0,Month-to-month,No,No,Mailed check,47.3,1105.9,4,0
1078,46.0,2.0,Two year,No,Yes,Mailed check,61.45,131.58,4,1
1995,41.0,8.0,Month-to-month,Fiber optic,Yes,Credit card,94.83,841.11,1,1
2933,43.0,13.0,Two year,DSL,No,Mailed check,49.64,555.04,4,0
1726,45.0,36.0,Month-to-month,No,Yes,Credit card,36.81,1366.46,0,0
1228,34.0,1.0,Month-to-month,No,No,Mailed check,55.06,56.13,2,0
1818,46.0,8.0,Month-to-month,No,No,Mailed check,78.52,545.62,2,0
1988,42.0,6.0,One year,DSL,Yes,Mailed check,50.84,335.53,1,0
2461,27.0,1.0,Month-to-month,DSL,No,Mailed check,73.78,69.71,2,1
1029,41.0,19.0,Month-to-month,No,No,Electronic check,87.37,1588.85,0,0
1561,76.0,19.0, One year ,DSL,,Credit card,93.19,1543.42,1,0
1225,61.0,12.0,Month-to-month,Fiber optic,No,Electronic check,20.17,250.99,1,0
2822,42.0,5.0,One year,DSL,No,Credit card,45.9,260.94,3,0
2227,43.0,54.0,Month-to-month,Fiber optic,Yes,Credit card,43.14,2452.43,1,0
1444,25.0,16.0,Month-to-month,Fiber optic,No,Electronic check,44.77,795.38,2,1
1032,45.0,3.0,Two year,NO,No,Credit card,15.54,41.74,1,0
2491,83.0,17.0,Month-to-month,No,Yes,Mailed check,68.4,1129.63,2,0
1965,67.0,34.0,One year,Fiber optic,No,Credit card,57.49,2018.07,0,0
1893,63.0,15.0,Month-to-month,Fiber optic,Yes,Mailed check,78.83,1131.85,3,0
1668,18.0,4.0,Month-to-month,DSL,No,Mailed check,62.71,221.9,1,0
2600,42.0,26.0,Month-to-month,Fiber optic,No,Mailed check,49.11,1455.63,1,0
2632,35.0,10.0, Month-to-month ,Fiber optic,No,Credit card,59.38,661.89,0,1
1958,54.0,72.0,One year,DSL,No,Credit card,75.26,5414.0,0,0
2448,64.0,8.0,Month-to-month,DSL,No,Credit card,105.6,932.98,2,1
1151,50.0,30.0,Month-to-month,Fiber optic,Yes,Electronic check,78.03,2397.81,4,0
1959,52.0,13.0,Month-to-month,DSL,No,Credit card,59.22,708.5,1,1
1222,55.0,2.0,Two year,DSL,Yes,Electronic check,43.59,79.13,3,0
2027,47.0,9.0,Month-to-month,DSL,Yes,Credit card,15.0,128.25,0,0
1702,34.0,15.0,Month-to-month,DSL,No,Electronic check,27.9,469.83,1,0
2578,34.0,23.0,One year,DSL,No,Mailed check,45.85,1066.66,3,0
2719,38.0,1.0,One year,Fiber optic,Yes,Mailed check,40.53,37.76,2,0
1854,66.0,72.0,Two year,DSL,Yes,Bank transfer,16.58,1264.14,1,0
2065,,32.0,Two year,DSL,No,Electronic check,118.87,4162.07,4,1
1833,33.0,11.0,One year,No,Yes,Mailed check,88.65,1024.58,3,0
2246,46.0,1.0,One year,DSL,Yes,Mailed check,53.29,48.5,2,1
2422,40.0,72.0,Month-to-month,DSL,Yes,Mailed check,65.22,4005.8,0,0
1113,82.0,42.0,Month-to-month,FIBER OPTIC,No,Credit card,44.08,1842.62,1,0
1048,50.0,6.0, Two year ,Fiber optic,Yes,Bank transfer,61.91,359.93,3,0
1289,36.0,1.0,Month-to-month,Fiber optic,No,Mailed check,60.09,63.38,1,1
2100,60.0,18.0,Month-to-month,DSL,No,Mailed check,62.93,1004.43,3,1
2021,36.0,40.0,One year,DSL,Yes,Mailed check,15.0,552.03,3,0
1206,53.0,50.0,Month-to-month,No,Yes,Electronic check,60.89,2886.93,1,0
2147,23.0,1.0,Month-to-month,Fiber optic,No,Mailed check,65.85,64.64,1,1
1973,35.0,13.0,Month-to-month,DSL,No,Credit card,70.48,1040.78,0,0
2088,41.0,51.0,Month-to-month,Fiber optic,Yes,Electronic check,86.54,4227.21,2,0
2249,22.0,2.0,Month-to-month,Fiber optic,No,Mailed check,48.66,106.27,1,0
2190,47.0,28.0,Month-to-month,Fiber optic,No,Mailed check,71.98,2193.16,0,0
1632,43.0,2.0,One year,Fiber optic,Yes,Mailed check,64.86,147.42,3,0
1775,21.0,18.0,One year,No,No,Electronic check,117.45,1914.01,2,0
1889,62.0,18.0,One year,No,No,Bank transfer,91.35,1687.68,2,0
2420,53.0,18.0,Two year,Fiber optic,Yes,Mailed check,104.96,1641.82,0,0
1899,33.0,25.0,Month-to-month,DSL,Yes,Electronic check,65.03,1472.47,3,0
1832,30.0,9.0,One year,DSL,No,Mailed check,96.39,974.96,1,0
2245,27.0,27.0,Month-to-month,Fiber optic,No,Bank transfer,67.32,1608.18,1,0
1683,52.0,19.0,One year,DSL,Yes,Mailed check,38.01,783.89,0,0
2815,32.0,15.0,One year,Fiber optic,No,Credit card,65.16,1000.41,0,0
2285,25.0,10.0,One year,Fiber optic,Yes,Electronic check,39.64,415.1,5,0
1617,56.0,14.0,Month-to-month,DSL,No,Electronic check,15.0,232.62,2,0
2241,42.0,72.0,Month-to-month,No,Yes,Bank transfer,35.34,2843.17,2,0
2338,39.0,50.0,Month-to-month,DSL,No,Electronic check,32.74,1691.22,2,0
1685,56.0,1.0,Month-to-month,Fiber optic,Yes,Credit card,62.47,55.02,0,1
1869,75.0,21.0,Two year,Fiber optic,No,Credit card,81.55,1752.08,1,0
2185,59.0,14.0,One year,DSL,No,Electronic check,84.57,1263.39,1,0
1673,39.0,4.0,Month-to-month,DSL,Yes,Mailed check,57.71,218.13,1,1
1749,24.0,2.0,One year,DSL,No,Bank transfer,57.07,126.76,3,0
2002,46.0,33.0,Two year,DSL,Yes,Bank transfer,78.64,2622.77,1,0
2433,36.0,33.0,Month-to-month,Fiber optic,No,Electronic check,25.02,743.45,2,1
1408,47.0,26.0,Month-to-month,Fiber optic,Yes,Credit card,106.08,2681.11,3,0
1629,61.0,43.0,Two year,DSL,No,Credit card,19.9,931.7,0,0
2374,67.0,31.0,Month-to-month,No,No,Mailed check,48.61,1665.68,1,0
2970,54.0,4.0,Month-to-month,DSL,No,Electronic check,38.86,172.78,2,0
2637,51.0,20.0,One year,Fiber optic,No,Electronic check,75.4,1715.8,0,0
2502,33.0,54.0,Two year,Fiber optic,No,Electronic check,30.2,1867.95,3,1
1646,18.0,9.0,Month-to-month,Fiber optic,No,Mailed check,100.88,868.6,2,0
1139,27.0,11.0,Month-to-month,No,No,Mailed check,15.0,159.06,1,1
2485,59.0,72.0,Month-to-month,Fiber optic,Yes,Bank transfer,67.52,4504.7,1,0
1913,69.0,3.0,One year,DSL,Yes,Mailed check,75.32,213.87,2,1
2376,35.0,72.0,Two year,DSL,Yes,Electronic check,41.51,3404.78,1,0
1165,51.0,9.0,Two year,DSL,No,Bank transfer,15.78,154.3,0,0
2845,30.0,1.0,One year,Fiber optic,Yes,Electronic check,49.68,46.0,0,0
1812,67.0,32.0,One year,DSL,Yes,Electronic check,43.02,1539.64,5,0
1214,40.0,20.0,Month-to-month,No,No,Electronic check,42.68,857.16,1,0
2683,50.0,16.0,Month-to-month,Fiber optic,No,Mailed check,82.47,1165.97,2,0
2321,53.0,1.0,Month-to-month,DSL,No,Credit card,98.13,84.42,2,1
1131,46.0,15.0,Two year,DSL,No,Mailed check,107.58,1805.83,0,0
1314,65.0,60.0,One year,Fiber optic,No,Bank transfer,105.37,7130.43,1,0
1138,57.0,3.0,Two year,Fiber optic,No,Credit card,35.01,99.98,0,0
2583,46.0,5.0,Month-to-month,DSL,Yes,Bank transfer,40.12,219.54,4,0
2717,48.0,12.0,Two year,DSL,No,Bank transfer,43.71,550.62,2,0
1416,68.0,39.0,One year,Fiber optic,No,Electronic check,15.0,590.4,1,0
2029,30.0,13.0,Month-to-month,Fiber optic,No,Mailed check,62.35,838.63,1,0
1038,25.0,1.0,Month-to-month,Fiber optic,No,Bank transfer,26.43,29.72,2,0
2273,40.0,9.0,Month-to-month,No,Yes,Electronic check,31.24,263.42,1,0
2417,49.0,31.0,One year,Fiber optic,No,Credit card,77.19,2119.45,1,0
1053,54.0,1.0,Month-to-month,DSL,No,Mailed check,64.12,62.35,3,0
1706,26.0,8.0,One year,Fiber optic,No,Mailed check,38.62,284.75,1,0
1136,33.0,8.0,Two year,No,No,Mailed check,77.42,662.18,3,0
2820,43.0,4.0,One year,No,No,Mailed check,51.84,200.3,3,0
2122,55.0,5.0,Month-to-month,No,No,Mailed check,75.24,426.62,2,0
1793,26.0,17.0,Month-to-month,Fiber optic,Yes,Electronic check,69.95,1097.01,3,0
1035,27.0,12.0,Two year,No,No,Electronic check,41.3,569.49,1,0
1025,47.0,13.0,Month-to-month,Fiber optic,No,Mailed check,83.37,,0,1
1657,45.0,36.0,One year,FIBER OPTIC,Yes,Bank transfer,119.91,3893.11,3,0
2402,63.0,0.0,Two year,DSL,No,Bank transfer,62.13,0.0,2,0
1449,29.0,7.0,Month-to-month,Fiber optic,No,Electronic check,47.78,327.26,4,1
1578,23.0,22.0,One year,DSL,No,Mailed check,89.66,1823.19,2,0
2512,34.0,7.0,Month-to-month,DSL,Yes,Bank transfer,71.21,462.65,2,1
2248,49.0,15.0,Two year,DSL,Yes,Credit card,98.77,1454.09,1,0
2076,22.0,6.0,Month-to-month,No,Yes,Mailed check,48.96,307.41,0,0
2401,53.0,5.0,Month-to-month,DSL,No,Electronic check,82.08,465.7,2,0
2695,74.0,12.0,One year,Fiber optic,Yes,Credit card,75.4,958.18,1,0
2258,34.0,11.0,Two year,Fiber optic,Yes,Bank transfer,50.95,617.14,1,0
1302,56.0,21.0,One year,No,Yes,Bank transfer,45.0,1065.53,2,0
2868,29.0,11.0,One year,Fiber optic,No,Electronic check,39.09,483.08,0,0
2270,61.0,34.0, Month-to-month ,DSL,,Mailed check,53.11,1754.25,1,0
2947,45.0,19.0,One year,No,No,Credit card,56.16,961.68,1,0
2534,38.0,20.0,Month-to-month,Fiber optic,No,Electronic check,82.23,1583.96,4,1
2052,52.0,3.0,Month-to-month,DSL,No,Credit card,59.36,196.42,1,0
2976,62.0,33.0,Month-to-month,DSL,No,Credit card,92.19,3373.7,2,0
1777,41.0,28.0,Two year,DSL,Yes,Credit card,65.81,1932.94,2,0
2210,26.0,11.0,Month-to-month,DSL,Yes,Mailed check,77.68,802.32,0,0
1244,27.0,17.0,Two year,FIBER OPTIC,No,Mailed check,40.75,609.22,0,0
1103,33.0,9.0,Month-to-month,DSL,Yes,Credit card,91.43,770.14,0,0
1276,48.0,8.0,Month-to-month,DSL,Yes,Credit card,72.99,606.96,2,0
1393,72.0,18.0,Month-to-month,DSL,No,Electronic check,36.91,723.85,2,0
1110,,5.0,Two year,Fiber optic,No,Mailed check,91.63,459.51,0,0
1588,57.0,27.0,One year,No,Yes,Mailed check,110.34,3015.89,1,0
1159,55.0,6.0,Two year,Fiber optic,No,Mailed check,28.15,188.29,1,0
1970,47.0,1.0,Month-to-month,Fiber optic,Yes,Bank transfer,38.25,38.64,0,0
1747,34.0,1.0,Month-to-month,DSL,Yes,Mailed check,77.58,86.17,1,0
2553,33.0,11.0,Month-to-month,No,No,Credit card,54.81,681.98,0,0
2469,52.0,45.0,One year,No,No,Credit card,54.4,2358.57,3,0
2136,63.0,23.0, Month-to-month ,DSL,No,Electronic check,70.27,1530.74,5,0
1660,36.0,12.0,Month-to-month,DSL,Yes,Mailed check,91.88,1262.15,0,0
2529,28.0,6.0,Month-to-month,No,Yes,Electronic check,85.42,460.57,3,1
1339,37.0,11.0,Month-to-month,No,No,Mailed check,69.31,852.06,1,0
1329,54.0,5.0,Month-to-month,DSL,No,Bank transfer,63.51,317.13,2,1
2286,18.0,12.0,One year,No,No,Electronic check,31.5,434.07,0,0
1133,52.0,36.0,Month-to-month,Fiber optic,No,Mailed check,20.34,641.77,3,0
1637,46.0,15.0,Month-to-month,No,No,Electronic check,75.49,1300.36,0,1
2323,52.0,4.0,Two year,Fiber optic,No,Bank transfer,68.95,310.42,1,0
1167,73.0,7.0,One year,DSL,No,Electronic check,116.05,839.23,1,0
2839,42.0,1.0,Month-to-month,Fiber optic,No,Electronic check,20.65,21.15,4,1
1927,51.0,32.0,One year,DSL,No,Credit card,73.6,2449.19,2,0
1860,48.0,6.0,Two year,Fiber optic,No,Mailed check,52.63,288.2,1,1
2178,30.0,1.0,One year,Fiber optic,Yes,Electronic check,90.74,88.61,0,0
2020,53.0,30.0,One year,DSL,,Bank transfer,66.7,2016.46,0,0
2956,18.0,14.0,Month-to-month,Fiber optic,No,Credit card,115.9,1410.29,1,0
1024,37.0,8.0,Month-to-month,Fiber optic,Yes,Credit card,82.32,718.01,1,0
1806,48.0,4.0,Month-to-month,FIBER OPTIC,Yes,Electronic check,42.48,181.35,1,0
2859,49.0,3.0, Two year ,No,Yes,Bank transfer,29.83,78.01,0,0
1443,44.0,32.0,Month-to-month,No,Yes,Electronic check,15.0,530.71,1,1
1150,49.0,30.0,One year,Fiber optic,No,Mailed check,47.13,1531.55,0,1
2725,61.0,13.0,Month-to-month,No,Yes,Bank transfer,58.49,871.75,2,0
1094,39.0,30.0,One year,DSL,No,Mailed check,80.08,2385.53,0,0
2781,44.0,34.0,Month-to-month,Fiber optic,No,Mailed check,36.86,1093.36,1,0
1217,41.0,63.0,Two year,DSL,Yes,Bank transfer,15.79,911.4,1,0
1381,36.0,10.0,Month-to-month,Fiber optic,No,Mailed check,37.44,361.14,3,1
2047,21.0,21.0,Month-to-month,DSL,Yes,Bank transfer,34.49,832.36,1,0
1780,48.0,3.0,Month-to-month,No,No,Mailed check,21.44,73.22,2,0
1900,51.0,18.0,One year,DSL,No,Mailed check,74.89,1427.0,1,0
2888,38.0,9.0,Month-to-month,No,Yes,Mailed check,52.94,405.91,1,0
1864,36.0,0.0,One year,Fiber optic,Yes,Bank transfer,96.69,0.0,0,0
1292,36.0,10.0,Month-to-month,DSL,No,Mailed check,18.91,173.23,3,1
1712,37.0,5.0,Month-to-month,Fiber optic,Yes,Credit card,40.65,194.63,1,0
2197,53.0,5.0,Two year,DSL,No,Credit card,48.73,247.15,2,0
1100,24.0,11.0,Month-to-month,No,Yes,Credit card,78.33,735.94,0,0
2049,66.0,16.0,Two year,Fiber optic,No,Mailed check,15.0,223.7,2,0
2746,60.0,10.0,Two year,Fiber optic,Yes,Electronic check,52.19,482.96,0,1
1783,54.0,27.0,Month-to-month,Fiber optic,No,Mailed check,68.38,1696.9,4,0
2590,29.0,22.0,Month-to-month,DSL,No,Bank transfer,70.47,1540.59,1,0
1489,58.0,72.0,One year,FIBER OPTIC,No,Mailed check,57.36,3641.44,3,0
2271,54.0,13.0,Month-to-month,Fiber optic,No,Credit card,44.35,494.44,1,1
1700,37.0,41.0,Month-to-month,Fiber optic,No,Mailed check,77.72,3619.4,3,0
2378,36.0,19.0,Month-to-month,Fiber optic,Yes,Credit card,57.64,1059.99,2,0
2523,31.0,23.0,Two year,Fiber optic,Yes,Bank transfer,29.89,,2,0
1750,31.0,9.0,Month-to-month,Fiber optic,Yes,Mailed check,88.53,682.07,0,0
1962,48.0,8.0,Month-to-month,No,Yes,Bank transfer,86.82,738.02,2,0
2603,33.0,0.0,One year,DSL,No,Mailed check,50.22,0.0,3,0
2012,76.0,7.0,Two year,No,No,Electronic check,105.88,815.99,2,0
1242,53.0,25.0,Month-to-month,Fiber optic,No,Electronic check,90.9,2204.93,3,1
1168,41.0,21.0,Month-to-month,DSL,Yes,Bank transfer,71.93,1735.25,3,0
1073,68.0,44.0,Month-to-month,Fiber optic,Yes,Mailed check,72.81,3529.84,1,0
1559,39.0,0.0,Month-to-month,Fiber optic,No,Mailed check,71.09,0.0,2,1
2738,59.0,41.0,One year,DSL,No,Electronic check,76.89,3555.77,2,0
2972,55.0,40.0,Two year,Fiber optic,No,Mailed check,49.39,2107.56,2,0
2914,18.0,72.0,One year,Fiber optic,No,Bank transfer,52.91,4133.25,1,0
1118,62.0,3.0,Month-to-month,Fiber optic,No,Electronic check,75.6,205.78,5,1
2138,54.0,53.0,Month-to-month,Fiber optic,Yes,Electronic check,104.82,4945.35,2,0
1520,20.0,6.0,Month-to-month,DSL,Yes,Credit card,93.65,629.1,2,0
1713,51.0,14.0,Month-to-month,DSL,No,Credit card,82.59,1040.99,0,0
1992,41.0,5.0,Month-to-month,Fiber optic,No,Mailed check,64.85,351.96,2,1
1005,41.0,59.0,Month-to-month,Fiber optic,Yes,Mailed check,93.66,5006.0,2,0
2499,54.0,17.0,One year,No,No,Credit card,47.16,891.29,0,0
1254,22.0,58.0,One year,No,No,Mailed check,105.22,5808.81,0,0
2168,54.0,8.0,Month-to-month,Fiber optic,Yes,Bank transfer,48.36,333.1,0,0
2093,46.0,48.0,Month-to-month,Fiber optic,No,Credit card,47.51,2612.22,2,0
2038,48.0,12.0,Month-to-month,Fiber optic,Yes,Bank transfer,92.4,964.01,3,1
2384,56.0,19.0,Month-to-month,No,Yes,Bank transfer,28.2,513.97,2,0
1383,,22.0,Month-to-month,Fiber optic,Yes,Mailed check,67.17,1521.3,1,0
2393,47.0,46.0,Month-to-month,Fiber optic,No,Bank transfer,61.32,2796.89,1,0
2102,76.0,29.0,Two year,Fiber optic,No,Electronic check,88.78,2648.42,1,0
2503,45.0,23.0,Month-to-month,Fiber optic,No,Bank transfer,107.6,2476.49,1,1
1516,53.0,21.0,Month-to-month,Fiber optic,No,Bank transfer,57.64,1223.71,0,0
1054,60.0,28.0,One year,No,Yes,Electronic check,44.72,1220.79,2,0
1467,56.0,8.0,Month-to-month,No,No,Bank transfer,76.22,593.14,0,0
1266,69.0,17.0,Month-to-month,DSL,No,Credit card,30.11,560.2,2,1
2033,55.0,36.0,One year,DSL,No,Electronic check,84.29,3041.56,3,0
1583,79.0,35.0,One year,Fiber optic,Yes,Electronic check,40.84,1425.75,3,0
1766,44.0,5.0,Month-to-month,No,No,Electronic check,70.68,309.88,1,0
1537,39.0,23.0,One year,DSL,Yes,Electronic check,109.97,2371.17,2,0
2895,39.0,10.0,One year,Fiber optic,No,Electronic check,83.63,769.65,2,1
1059,60.0,6.0,Month-to-month,Fiber optic,Yes,Mailed check,54.22,351.67,1,1
2550,43.0,6.0,One year,Fiber optic,No,Credit card,50.65,291.71,5,1
1166,57.0,0.0,Month-to-month,Fiber optic,Yes,Bank transfer,67.59,0.0,2,0
2666,30.0,20.0,Two year,DSL,No,Bank transfer,54.69,987.46,3,0
1815,23.0,6.0,Two year,Fiber optic,No,Electronic check,86.17,556.11,2,0
1331,32.0,4.0,One year,Fiber optic,No,Mailed check,70.61,245.95,2,0
2904,43.0,36.0,Month-to-month,No,Yes,Electronic check,75.77,3094.64,2,0
1247,35.0,18.0,Month-to-month,DSL,No,Electronic check,74.49,1276.82,1,0
1373,59.0,25.0,Month-to-month,DSL,Yes,Bank transfer,84.22,2227.66,2,1
2587,39.0,0.0,Month-to-month,Fiber optic,No,Mailed check,18.67,0.0,2,0
2496,76.0,11.0,Month-to-month,Fiber optic,Yes,Credit card,64.57,807.78,0,0
1499,24.0,9.0, One year ,Fiber optic,Yes,Electronic check,55.32,527.81,3,0
2592,52.0,8.0,Month-to-month,Fiber optic,No,Electronic check,59.98,475.21,0,1
2554,42.0,16.0,Month-to-month,Fiber optic,No,Electronic check,87.7,1569.1,1,0
1636,57.0,14.0,Two year,DSL,No,Bank transfer,111.72,1427.57,1,0
1616,47.0,1.0,Month-to-month,DSL,Yes,Mailed check,77.35,83.72,1,0
2803,22.0,18.0,Two year,DSL,No,Electronic check,68.73,1307.6,1,0
2331,63.0,5.0,Month-to-month,Fiber optic,No,Bank transfer,72.63,383.15,0,0
2545,52.0,53.0,Month-to-month,Fiber optic,No,Electronic check,66.26,3093.76,0,1
1566,18.0,4.0,One year,Fiber optic,No,Credit card,78.16,312.38,0,0
2525,61.0,18.0,Month-to-month,DSL,Yes,Electronic check,77.98,1428.88,1,0
1234,77.0,72.0,Month-to-month,Fiber optic,Yes,Bank transfer,48.25,3303.43,1,0
1626,30.0,1.0,Month-to-month,FIBER OPTIC,Yes,Bank transfer,111.42,,0,1
2214,41.0,15.0,One year,DSL,Yes,Bank transfer,58.43,795.36,1,0
1430,27.0,24.0,One year,Fiber optic,No,Electronic check,119.25,2817.99,2,0
2010,65.0,2.0,Month-to-month,DSL,No,Bank transfer,59.6,105.55,2,0
2519,73.0,72.0,Month-to-month,No,No,Credit card,67.03,5524.91,0,0
2792,43.0,12.0,One year,Fiber optic,No,Mailed check,42.28,450.16,3,0
1191,58.0,2.0,One year,DSL,No,Electronic check,56.83,127.44,1,0
2566,46.0,18.0,Month-to-month,Fiber optic,Yes,Bank transfer,68.43,1274.54,1,0
2175,41.0,4.0,Month-to-month,No,Yes,Mailed check,71.24,272.06,2,0
1435,46.0,34.0,One year,Fiber optic,Yes,Credit card,57.04,1692.43,2,0
1836,,1.0,Two year,Fiber optic,Yes,Mailed check,73.76,79.19,0,0
2986,56.0,16.0,Month-to-month,DSL,No,Credit card,48.3,820.56,2,0
2280,47.0,37.0,One year,Fiber optic,Yes,Mailed check,141.92,5480.51,3,0
2762,46.0,6.0,Two year,Fiber optic,Yes,Electronic check,69.19,436.21,1,0
2186,30.0,6.0,Month-to-month,No,Yes,Credit card,64.39,398.84,3,1
2016,35.0,12.0,Two year,Fiber optic,Yes,Bank transfer,56.37,765.27,2,0
1184,42.0,1.0,One year,Fiber optic,No,Mailed check,20.72,21.14,1,1
1687,39.0,5.0,Month-to-month,Fiber optic,Yes,Bank transfer,40.84,195.8,2,0
2565,41.0,2.0,One year,Fiber optic,No,Credit card,64.73,140.42,2,0
1638,26.0,9.0,Month-to-month,No,Yes,Bank transfer,71.91,700.29,2,0
1569,40.0,0.0,One year,DSL,No,Electronic check,67.1,0.0,2,1
1933,18.0,17.0,Two year,DSL,No,Bank transfer,116.88,1868.15,0,1
2407,68.0,41.0,Two year,DSL,No,Electronic check,142.82,6032.25,3,0
2169,58.0,2.0,Two year,Fiber optic,No,Mailed check,83.05,162.92,0,0
2802,34.0,31.0,Month-to-month,No,No,Electronic check,67.57,1942.49,3,0
2242,36.0,5.0,One year,Fiber optic,No,Credit card,79.7,396.43,4,0
1533,27.0,43.0,One year,DSL,Yes,Bank transfer,70.19,2850.82,2,0
2239,69.0,12.0,Two year,DSL,Yes,Mailed check,38.73,411.57,3,0
2414,35.0,1.0,Month-to-month,Fiber optic,Yes,Credit card,83.32,79.18,1,1
2699,48.0,3.0,One year,DSL,No,Credit card,87.76,293.89,2,1
2628,46.0,17.0,Month-to-month,DSL,,Electronic check,52.15,997.9,0,1
1742,36.0,1.0,Month-to-month,Fiber optic,No,Credit card,83.87,86.99,1,0
1196,32.0,19.0,Month-to-month,No,No,Mailed check,72.91,1541.72,2,0
2996,45.0,10.0,Month-to-month,Fiber optic,Yes,Electronic check,48.89,540.4,0,1
1495,53.0,10.0,Month-to-month,DSL,No,Electronic check,59.39,554.34,3,1
1591,38.0,1.0,Month-to-month,DSL,Yes,Bank transfer,52.27,59.02,0,0
1936,30.0,18.0,Month-to-month,Fiber optic,No,Credit card,30.3,573.99,0,0
2041,38.0,4.0,Month-to-month,Fiber optic,No,Bank transfer,51.52,197.06,0,1
1979,56.0,28.0,Month-to-month,Fiber optic,No,Mailed check,65.35,1711.31,2,0
1380,32.0,28.0,One year,Fiber optic,Yes,Electronic check,55.07,1725.31,3,0
1027,51.0,20.0,Two year,Fiber optic,No,Credit card,57.9,1145.23,5,0
2301,60.0,1.0,Month-to-month,No,Yes,Credit card,34.52,39.55,1,0
1395,38.0,25.0,Month-to-month,NO,No,Credit card,15.0,377.79,1,0
2252,18.0,7.0,Two year,DSL,No,Electronic check,82.14,523.33,2,0
1320,46.0,7.0,Month-to-month,DSL,No,Electronic check,29.62,214.21,3,1
1147,25.0,15.0,Month-to-month,Fiber optic,No,Credit card,61.02,976.3,0,0
1797,55.0,25.0,Two year,Fiber optic,Yes,Bank transfer,29.18,767.35,2,0
1623,65.0,6.0, Month-to-month ,No,Yes,Credit card,18.52,104.65,3,0
1238,35.0,65.0,Month-to-month,Fiber optic,No,Mailed check,94.55,6795.66,2,0
2009,37.0,13.0,Month-to-month,Fiber optic,No,Bank transfer,97.75,1085.59,3,1
2518,30.0,3.0,One year,Fiber optic,No,Electronic check,38.16,119.43,1,0
1910,40.0,24.0,Two year,Fiber optic,,Electronic check,41.03,911.39,2,0
1895,55.0,72.0,Month-to-month,No,Yes,Electronic check,25.13,2055.37,0,0
2473,45.0,6.0,Two year,No,Yes,Bank transfer,31.47,196.0,3,0
2759,65.0,20.0,One year,No,No,Mailed check,65.85,1150.47,3,0
2361,54.0,8.0,One year,No,Yes,Credit card,96.33,741.62,0,0
1106,73.0,29.0,Two year,No,Yes,Electronic check,50.71,1510.77,1,0
1350,50.0,11.0,Month-to-month,DSL,No,Electronic check,74.48,834.6,2,1
2547,50.0,13.0,Two year,No,Yes,Electronic check,83.22,957.09,3,0
1650,73.0,2.0,One year,DSL,No,Electronic check,18.95,33.79,1,0
1389,36.0,18.0,Month-to-month,No,No,Credit card,38.76,629.19,2,0
2004,55.0,17.0,One year,Fiber optic,Yes,Credit card,64.8,1180.27,0,0
2472,43.0,11.0,Month-to-month,DSL,No,Credit card,56.62,712.66,1,0
2117,44.0,12.0,Month-to-month,DSL,Yes,Credit card,52.9,551.57,3,1
2283,59.0,33.0,Month-to-month,No,No,Electronic check,70.82,2162.49,3,0
1554,50.0,49.0,Month-to-month,DSL,No,Electronic check,27.03,1162.74,0,0
2893,43.0,36.0,One year,Fiber optic,No,Electronic check,65.92,2462.59,1,0
1170,32.0,38.0,One year,Fiber optic,No,Credit card,73.05,3013.97,2,0
2278,48.0,13.0,Month-to-month,No,No,Credit card,68.67,872.98,2,1
2753,18.0,56.0,Two year,Fiber optic,No,Credit card,50.97,2647.88,1,0
2276,80.0,5.0,Month-to-month,DSL,No,Bank transfer,69.77,303.27,0,1
1306,64.0,2.0, Month-to-month ,Fiber optic,No,Bank transfer,99.84,190.34,3,1
2571,26.0,25.0,Two year,Fiber optic,No,Bank transfer,15.0,360.12,0,0
1415,34.0,72.0,Month-to-month,NO,Yes,Credit card,79.81,6422.97,0,0
2961,49.0,57.0,Month-to-month,DSL,No,Electronic check,75.17,3657.03,2,0
2709,30.0,12.0,Month-to-month,DSL,No,Electronic check,71.97,761.32,2,1
1428,61.0,37.0,Month-to-month,Fiber optic,No,Mailed check,52.06,1946.38,0,0
1186,52.0,57.0,Month-to-month,Fiber optic,Yes,Mailed check,19.22,1098.74,2,0
2005,51.0,14.0,Two year,No,No,Bank transfer,68.95,915.3,1,0
1908,55.0,14.0,Month-to-month,No,No,Mailed check,15.0,182.48,0,0
1269,47.0,0.0,Two year,DSL,No,Mailed check,60.12,0.0,3,0
